Date,Year,Month,ET,GPP,LAI,
11/8/2017,2017,11,0.9,2.7,1.1,
11/9/2017,2017,11,0.7,2.5,0.6,
11/10/2017,2017,11,0.7,2.5,0.6,
11/11/2017,2017,11,0.7,2.5,0.6,
11/12/2017,2017,11,0.7,2.5,0.6,
11/13/2017,2017,11,0.7,2.5,0.6,
11/14/2017,2017,11,0.7,2.5,0.6,
11/15/2017,2017,11,0.7,2.5,0.6,
11/16/2017,2017,11,0.7,2.5,0.6,
11/17/2017,2017,11,0.5,2.3,0.6,
11/18/2017,2017,11,0.5,2.3,0.6,
11/19/2017,2017,11,0.5,2.3,0.6,
11/20/2017,2017,11,0.5,2.3,0.6,
11/21/2017,2017,11,0.5,2.3,0.6,
11/22/2017,2017,11,0.5,2.3,0.6,
11/23/2017,2017,11,0.5,2.3,0.6,
11/24/2017,2017,11,0.5,2.3,0.6,
11/25/2017,2017,11,0.5,2.3,0.5,
11/26/2017,2017,11,0.5,2.3,0.5,
11/27/2017,2017,11,0.5,2.3,0.5,
11/28/2017,2017,11,0.5,2.3,0.5,
11/29/2017,2017,11,0.5,2.3,0.5,
11/30/2017,2017,11,0.5,2.3,0.5,
12/1/2017,2017,12,0.5,2.3,0.5,
12/2/2017,2017,12,0.5,2.3,0.5,
12/3/2017,2017,12,0.5,2.2,0.5,
12/4/2017,2017,12,0.5,2.2,0.5,
12/5/2017,2017,12,0.5,2.2,0.5,
12/6/2017,2017,12,0.5,2.2,0.5,
12/7/2017,2017,12,0.5,2.2,0.5,
12/8/2017,2017,12,0.5,2.2,0.5,
12/9/2017,2017,12,0.5,2.2,0.5,
12/10/2017,2017,12,0.5,2.2,0.5,
12/11/2017,2017,12,0.5,1.9,0.5,
12/12/2017,2017,12,0.5,1.9,0.5,
12/13/2017,2017,12,0.5,1.9,0.5,
12/14/2017,2017,12,0.5,1.9,0.5,
12/15/2017,2017,12,0.5,1.9,0.5,
12/16/2017,2017,12,0.5,1.9,0.5,
12/17/2017,2017,12,0.5,1.9,0.5,
12/18/2017,2017,12,0.5,1.9,0.5,
12/19/2017,2017,12,0.5,1.8,0.5,
12/20/2017,2017,12,0.5,1.8,0.5,
12/21/2017,2017,12,0.5,1.8,0.5,
12/22/2017,2017,12,0.5,1.8,0.5,
12/23/2017,2017,12,0.5,1.8,0.5,
12/24/2017,2017,12,0.5,1.8,0.5,
12/25/2017,2017,12,0.5,1.8,0.5,
12/26/2017,2017,12,0.5,1.8,0.5,
12/27/2017,2017,12,0.4,1.8,0.8,
12/28/2017,2017,12,0.4,1.8,0.8,
12/29/2017,2017,12,0.4,1.8,0.8,
12/30/2017,2017,12,0.4,1.8,0.8,
12/31/2017,2017,12,0.4,1.8,0.8,
1/1/2018,2018,1,0.5,1.9,0.5,
1/2/2018,2018,1,0.5,1.9,0.5,
1/3/2018,2018,1,0.5,1.9,0.5,
1/4/2018,2018,1,0.5,1.9,0.5,
1/5/2018,2018,1,0.5,1.9,0.5,
1/6/2018,2018,1,0.5,1.9,0.5,
1/7/2018,2018,1,0.5,1.9,0.5,
1/8/2018,2018,1,0.5,1.9,0.5,
1/9/2018,2018,1,0.5,2,0.4,
1/10/2018,2018,1,0.5,2,0.4,
1/11/2018,2018,1,0.5,2,0.4,
1/12/2018,2018,1,0.5,2,0.4,
1/13/2018,2018,1,0.5,2,0.4,
1/14/2018,2018,1,0.5,2,0.4,
1/15/2018,2018,1,0.5,2,0.4,
1/16/2018,2018,1,0.5,2,0.4,
1/17/2018,2018,1,0.4,1.8,0.5,
1/18/2018,2018,1,0.4,1.8,0.5,
1/19/2018,2018,1,0.4,1.8,0.5,
1/20/2018,2018,1,0.4,1.8,0.5,
1/21/2018,2018,1,0.4,1.8,0.5,
1/22/2018,2018,1,0.4,1.8,0.5,
1/23/2018,2018,1,0.4,1.8,0.5,
1/24/2018,2018,1,0.4,1.8,0.5,
1/25/2018,2018,1,0.5,1.8,0.5,
1/26/2018,2018,1,0.5,1.8,0.5,
1/27/2018,2018,1,0.5,1.8,0.5,
1/28/2018,2018,1,0.5,1.8,0.5,
1/29/2018,2018,1,0.5,1.8,0.5,
1/30/2018,2018,1,0.5,1.8,0.5,
1/31/2018,2018,1,0.5,1.8,0.5,
2/1/2018,2018,2,0.5,1.8,0.5,
2/2/2018,2018,2,0.5,1.8,0.5,
2/3/2018,2018,2,0.5,1.8,0.5,
2/4/2018,2018,2,0.5,1.8,0.5,
2/5/2018,2018,2,0.5,1.8,0.5,
2/6/2018,2018,2,0.5,1.8,0.5,
2/7/2018,2018,2,0.5,1.8,0.5,
2/8/2018,2018,2,0.5,1.8,0.5,
2/9/2018,2018,2,0.5,1.8,0.5,
2/10/2018,2018,2,0.5,1.7,0.5,
2/11/2018,2018,2,0.5,1.7,0.5,
2/12/2018,2018,2,0.5,1.7,0.5,
2/13/2018,2018,2,0.5,1.7,0.5,
2/14/2018,2018,2,0.5,1.7,0.5,
2/15/2018,2018,2,0.5,1.7,0.5,
2/16/2018,2018,2,0.5,1.7,0.5,
2/17/2018,2018,2,0.5,1.7,0.5,
2/18/2018,2018,2,0.5,2.1,0.4,
2/19/2018,2018,2,0.5,2.1,0.4,
2/20/2018,2018,2,0.5,2.1,0.4,
2/21/2018,2018,2,0.5,2.1,0.4,
2/22/2018,2018,2,0.5,2.1,0.4,
2/23/2018,2018,2,0.5,2.1,0.4,
2/24/2018,2018,2,0.5,2.1,0.4,
2/25/2018,2018,2,0.5,2.1,0.4,
2/26/2018,2018,2,0.4,1.9,0.4,
2/27/2018,2018,2,0.4,1.9,0.4,
2/28/2018,2018,2,0.4,1.9,0.4,
3/1/2018,2018,3,0.4,1.9,0.4,
3/2/2018,2018,3,0.4,1.9,0.4,
3/3/2018,2018,3,0.4,1.9,0.4,
3/4/2018,2018,3,0.4,1.9,0.4,
3/5/2018,2018,3,0.4,1.9,0.4,
3/6/2018,2018,3,0.4,1.8,0.5,
3/7/2018,2018,3,0.4,1.8,0.5,
3/8/2018,2018,3,0.4,1.8,0.5,
3/9/2018,2018,3,0.4,1.8,0.5,
3/10/2018,2018,3,0.4,1.8,0.5,
3/11/2018,2018,3,0.4,1.8,0.5,
3/12/2018,2018,3,0.4,1.8,0.5,
3/13/2018,2018,3,0.4,1.8,0.5,
3/14/2018,2018,3,0.4,1.9,0.5,
3/15/2018,2018,3,0.4,1.9,0.5,
3/16/2018,2018,3,0.4,1.9,0.5,
3/17/2018,2018,3,0.4,1.9,0.5,
3/18/2018,2018,3,0.4,1.9,0.5,
3/19/2018,2018,3,0.4,1.9,0.5,
3/20/2018,2018,3,0.4,1.9,0.5,
3/21/2018,2018,3,0.4,1.9,0.5,
3/22/2018,2018,3,0.3,1.5,0.5,
3/23/2018,2018,3,0.3,1.5,0.5,
3/24/2018,2018,3,0.3,1.5,0.5,
3/25/2018,2018,3,0.3,1.5,0.5,
3/26/2018,2018,3,0.3,1.5,0.5,
3/27/2018,2018,3,0.3,1.5,0.5,
3/28/2018,2018,3,0.3,1.5,0.5,
3/29/2018,2018,3,0.3,1.5,0.5,
3/30/2018,2018,3,0.3,1.5,0.4,
3/31/2018,2018,3,0.3,1.5,0.4,
4/1/2018,2018,4,0.3,1.5,0.4,
4/2/2018,2018,4,0.3,1.5,0.4,
4/3/2018,2018,4,0.3,1.5,0.4,
4/4/2018,2018,4,0.3,1.5,0.4,
4/5/2018,2018,4,0.3,1.5,0.4,
4/6/2018,2018,4,0.3,1.5,0.4,
4/7/2018,2018,4,0.4,1.4,0.5,
4/8/2018,2018,4,0.4,1.4,0.5,
4/9/2018,2018,4,0.4,1.4,0.5,
4/10/2018,2018,4,0.4,1.4,0.5,
4/11/2018,2018,4,0.4,1.4,0.5,
4/12/2018,2018,4,0.4,1.4,0.5,
4/13/2018,2018,4,0.4,1.4,0.5,
4/14/2018,2018,4,0.4,1.4,0.5,
4/15/2018,2018,4,0.2,1.1,0.3,
4/16/2018,2018,4,0.2,1.1,0.3,
4/17/2018,2018,4,0.2,1.1,0.3,
4/18/2018,2018,4,0.2,1.1,0.3,
4/19/2018,2018,4,0.2,1.1,0.3,
4/20/2018,2018,4,0.2,1.1,0.3,
4/21/2018,2018,4,0.2,1.1,0.3,
4/22/2018,2018,4,0.2,1.1,0.3,
4/23/2018,2018,4,0.2,1.2,0.3,
4/24/2018,2018,4,0.2,1.2,0.3,
4/25/2018,2018,4,0.2,1.2,0.3,
4/26/2018,2018,4,0.2,1.2,0.3,
4/27/2018,2018,4,0.2,1.2,0.3,
4/28/2018,2018,4,0.2,1.2,0.3,
4/29/2018,2018,4,0.2,1.2,0.3,
4/30/2018,2018,4,0.2,1.2,0.3,
5/1/2018,2018,5,0.3,1.4,0.3,
5/2/2018,2018,5,0.3,1.4,0.3,
5/3/2018,2018,5,0.3,1.4,0.3,
5/4/2018,2018,5,0.3,1.4,0.3,
5/5/2018,2018,5,0.3,1.4,0.3,
5/6/2018,2018,5,0.3,1.4,0.3,
5/7/2018,2018,5,0.3,1.4,0.3,
5/8/2018,2018,5,0.3,1.4,0.3,
5/9/2018,2018,5,0.3,0.7,0.3,
5/10/2018,2018,5,0.3,0.7,0.3,
5/11/2018,2018,5,0.3,0.7,0.3,
5/12/2018,2018,5,0.3,0.7,0.3,
5/13/2018,2018,5,0.3,0.7,0.3,
5/14/2018,2018,5,0.3,0.7,0.3,
5/15/2018,2018,5,0.3,0.7,0.3,
5/16/2018,2018,5,0.3,0.7,0.3,
5/17/2018,2018,5,0.2,1,0.3,
5/18/2018,2018,5,0.2,1,0.3,
5/19/2018,2018,5,0.2,1,0.3,
5/20/2018,2018,5,0.2,1,0.3,
5/21/2018,2018,5,0.2,1,0.3,
5/22/2018,2018,5,0.2,1,0.3,
5/23/2018,2018,5,0.2,1,0.3,
5/24/2018,2018,5,0.2,1,0.3,
5/25/2018,2018,5,0.4,0.7,0.3,
5/26/2018,2018,5,0.4,0.7,0.3,
5/27/2018,2018,5,0.4,0.7,0.3,
5/28/2018,2018,5,0.4,0.7,0.3,
5/29/2018,2018,5,0.4,0.7,0.3,
5/30/2018,2018,5,0.4,0.7,0.3,
5/31/2018,2018,5,0.4,0.7,0.3,
6/1/2018,2018,6,0.4,0.7,0.3,
6/2/2018,2018,6,0.2,0.6,0.2,
6/3/2018,2018,6,0.2,0.6,0.2,
6/4/2018,2018,6,0.2,0.6,0.2,
6/5/2018,2018,6,0.2,0.6,0.2,
6/6/2018,2018,6,0.2,0.6,0.2,
6/7/2018,2018,6,0.2,0.6,0.2,
6/8/2018,2018,6,0.2,0.6,0.2,
6/9/2018,2018,6,0.2,0.6,0.2,
6/10/2018,2018,6,0.4,0.6,0.3,
6/11/2018,2018,6,0.4,0.6,0.3,
6/12/2018,2018,6,0.4,0.6,0.3,
6/13/2018,2018,6,0.4,0.6,0.3,
6/14/2018,2018,6,0.4,0.6,0.3,
6/15/2018,2018,6,0.4,0.6,0.3,
6/16/2018,2018,6,0.4,0.6,0.3,
6/17/2018,2018,6,0.4,0.6,0.3,
6/18/2018,2018,6,0.3,0.8,0.3,
6/19/2018,2018,6,0.3,0.8,0.3,
6/20/2018,2018,6,0.3,0.8,0.3,
6/21/2018,2018,6,0.3,0.8,0.3,
6/22/2018,2018,6,0.3,0.8,0.3,
6/23/2018,2018,6,0.3,0.8,0.3,
6/24/2018,2018,6,0.3,0.8,0.3,
6/25/2018,2018,6,0.3,0.8,0.3,
6/26/2018,2018,6,0.5,1,0.3,
6/27/2018,2018,6,0.5,1,0.3,
6/28/2018,2018,6,0.5,1,0.3,
6/29/2018,2018,6,0.5,1,0.3,
6/30/2018,2018,6,0.5,1,0.3,
7/1/2018,2018,7,0.5,1,0.3,
7/2/2018,2018,7,0.5,1,0.3,
7/3/2018,2018,7,0.5,1,0.3,
7/4/2018,2018,7,0.5,0.9,0.2,
7/5/2018,2018,7,0.5,0.9,0.2,
7/6/2018,2018,7,0.5,0.9,0.2,
7/7/2018,2018,7,0.5,0.9,0.2,
7/8/2018,2018,7,0.5,0.9,0.2,
7/9/2018,2018,7,0.5,0.9,0.2,
7/10/2018,2018,7,0.5,0.9,0.2,
7/11/2018,2018,7,0.5,0.9,0.2,
7/12/2018,2018,7,0.5,1,0.3,
7/13/2018,2018,7,0.5,1,0.3,
7/14/2018,2018,7,0.5,1,0.3,
7/15/2018,2018,7,0.5,1,0.3,
7/16/2018,2018,7,0.5,1,0.3,
7/17/2018,2018,7,0.5,1,0.3,
7/18/2018,2018,7,0.5,1,0.3,
7/19/2018,2018,7,0.5,1,0.3,
7/20/2018,2018,7,0.4,0.9,0.3,
7/21/2018,2018,7,0.4,0.9,0.3,
7/22/2018,2018,7,0.4,0.9,0.3,
7/23/2018,2018,7,0.4,0.9,0.3,
7/24/2018,2018,7,0.4,0.9,0.3,
7/25/2018,2018,7,0.4,0.9,0.3,
7/26/2018,2018,7,0.4,0.9,0.3,
7/27/2018,2018,7,0.4,0.9,0.3,
7/28/2018,2018,7,0.3,1.1,0.3,
7/29/2018,2018,7,0.3,1.1,0.3,
7/30/2018,2018,7,0.3,1.1,0.3,
7/31/2018,2018,7,0.3,1.1,0.3,
8/1/2018,2018,8,0.3,1.1,0.3,
8/2/2018,2018,8,0.3,1.1,0.3,
8/3/2018,2018,8,0.3,1.1,0.3,
8/4/2018,2018,8,0.3,1.1,0.3,
8/5/2018,2018,8,0.4,1.3,0.4,
8/6/2018,2018,8,0.4,1.3,0.4,
8/7/2018,2018,8,0.4,1.3,0.4,
8/8/2018,2018,8,0.4,1.3,0.4,
8/9/2018,2018,8,0.4,1.3,0.4,
8/10/2018,2018,8,0.4,1.3,0.4,
8/11/2018,2018,8,0.4,1.3,0.4,
8/12/2018,2018,8,0.4,1.3,0.4,
8/13/2018,2018,8,0.6,2,0.6,
8/14/2018,2018,8,0.6,2,0.6,
8/15/2018,2018,8,0.6,2,0.6,
8/16/2018,2018,8,0.6,2,0.6,
8/17/2018,2018,8,0.6,2,0.6,
8/18/2018,2018,8,0.6,2,0.6,
8/19/2018,2018,8,0.6,2,0.6,
8/20/2018,2018,8,0.6,2,0.6,
8/21/2018,2018,8,0.6,2,0.9,
8/22/2018,2018,8,0.6,2,0.9,
8/23/2018,2018,8,0.6,2,0.9,
8/24/2018,2018,8,0.6,2,0.9,
8/25/2018,2018,8,0.6,2,0.9,
8/26/2018,2018,8,0.6,2,0.9,
8/27/2018,2018,8,0.6,2,0.9,
8/28/2018,2018,8,0.6,2,0.9,
8/29/2018,2018,8,0.8,2.1,0.8,
8/30/2018,2018,8,0.8,2.1,0.8,
8/31/2018,2018,8,0.8,2.1,0.8,
9/1/2018,2018,9,0.8,2.1,0.8,
9/2/2018,2018,9,0.8,2.1,0.8,
9/3/2018,2018,9,0.8,2.1,0.8,
9/4/2018,2018,9,0.8,2.1,0.8,
9/5/2018,2018,9,0.8,2.1,0.8,
9/6/2018,2018,9,0.6,2.2,0.6,
9/7/2018,2018,9,0.6,2.2,0.6,
9/8/2018,2018,9,0.6,2.2,0.6,
9/9/2018,2018,9,0.6,2.2,0.6,
9/10/2018,2018,9,0.6,2.2,0.6,
9/11/2018,2018,9,0.6,2.2,0.6,
9/12/2018,2018,9,0.6,2.2,0.6,
9/13/2018,2018,9,0.6,2.2,0.6,
9/14/2018,2018,9,0.7,1.7,0.6,
9/15/2018,2018,9,0.7,1.7,0.6,
9/16/2018,2018,9,0.7,1.7,0.6,
9/17/2018,2018,9,0.7,1.7,0.6,
9/18/2018,2018,9,0.7,1.7,0.6,
9/19/2018,2018,9,0.7,1.7,0.6,
9/20/2018,2018,9,0.7,1.7,0.6,
9/21/2018,2018,9,0.7,1.7,0.6,
9/22/2018,2018,9,1,2.4,0.8,
9/23/2018,2018,9,1,2.4,0.8,
9/24/2018,2018,9,1,2.4,0.8,
9/25/2018,2018,9,1,2.4,0.8,
9/26/2018,2018,9,1,2.4,0.8,
9/27/2018,2018,9,1,2.4,0.8,
9/28/2018,2018,9,1,2.4,0.8,
9/29/2018,2018,9,1,2.4,0.8,
9/30/2018,2018,9,0.8,2.6,0.8,
10/1/2018,2018,10,0.8,2.6,0.8,
10/2/2018,2018,10,0.8,2.6,0.8,
10/3/2018,2018,10,0.8,2.6,0.8,
10/4/2018,2018,10,0.8,2.6,0.8,
10/5/2018,2018,10,0.8,2.6,0.8,
10/6/2018,2018,10,0.8,2.6,0.8,
10/7/2018,2018,10,0.8,2.6,0.8,
10/8/2018,2018,10,1,2.5,0.7,
10/9/2018,2018,10,1,2.5,0.7,
10/10/2018,2018,10,1,2.5,0.7,
10/11/2018,2018,10,1,2.5,0.7,
10/12/2018,2018,10,1,2.5,0.7,
10/13/2018,2018,10,1,2.5,0.7,
10/14/2018,2018,10,1,2.5,0.7,
10/15/2018,2018,10,1,2.5,0.7,
10/16/2018,2018,10,0.8,2.5,0.7,
10/17/2018,2018,10,0.8,2.5,0.7,
10/18/2018,2018,10,0.8,2.5,0.7,
10/19/2018,2018,10,0.8,2.5,0.7,
10/20/2018,2018,10,0.8,2.5,0.7,
10/21/2018,2018,10,0.8,2.5,0.7,
10/22/2018,2018,10,0.8,2.5,0.7,
10/23/2018,2018,10,0.8,2.5,0.7,
10/24/2018,2018,10,0.8,2.2,0.5,
10/25/2018,2018,10,0.8,2.2,0.5,
10/26/2018,2018,10,0.8,2.2,0.5,
10/27/2018,2018,10,0.8,2.2,0.5,
10/28/2018,2018,10,0.8,2.2,0.5,
10/29/2018,2018,10,0.8,2.2,0.5,
10/30/2018,2018,10,0.8,2.2,0.5,
10/31/2018,2018,10,0.8,2.2,0.5,
11/1/2018,2018,11,0.6,2.1,0.4,
11/2/2018,2018,11,0.6,2.1,0.4,
11/3/2018,2018,11,0.6,2.1,0.4,
11/4/2018,2018,11,0.6,2.1,0.4,
11/5/2018,2018,11,0.6,2.1,0.4,
11/6/2018,2018,11,0.6,2.1,0.4,
11/7/2018,2018,11,0.6,2.1,0.4,
11/8/2018,2018,11,0.6,2.1,0.4,
11/9/2018,2018,11,0.6,2.1,0.5,
11/10/2018,2018,11,0.6,2.1,0.5,
11/11/2018,2018,11,0.6,2.1,0.5,
11/12/2018,2018,11,0.6,2.1,0.5,
11/13/2018,2018,11,0.6,2.1,0.5,
11/14/2018,2018,11,0.6,2.1,0.5,
11/15/2018,2018,11,0.6,2.1,0.5,
11/16/2018,2018,11,0.6,2.1,0.5,
11/17/2018,2018,11,0.3,1.5,0.4,
11/18/2018,2018,11,0.3,1.5,0.4,
11/19/2018,2018,11,0.3,1.5,0.4,
11/20/2018,2018,11,0.3,1.5,0.4,
11/21/2018,2018,11,0.3,1.5,0.4,
11/22/2018,2018,11,0.3,1.5,0.4,
11/23/2018,2018,11,0.3,1.5,0.4,
11/24/2018,2018,11,0.3,1.5,0.4,
11/25/2018,2018,11,0.3,1.6,0.3,
11/26/2018,2018,11,0.3,1.6,0.3,
11/27/2018,2018,11,0.3,1.6,0.3,
11/28/2018,2018,11,0.3,1.6,0.3,
11/29/2018,2018,11,0.3,1.6,0.3,
11/30/2018,2018,11,0.3,1.6,0.3,
12/1/2018,2018,12,0.3,1.6,0.3,
12/2/2018,2018,12,0.3,1.6,0.3,
12/3/2018,2018,12,0.5,1.7,0.4,
12/4/2018,2018,12,0.5,1.7,0.4,
12/5/2018,2018,12,0.5,1.7,0.4,
12/6/2018,2018,12,0.5,1.7,0.4,
12/7/2018,2018,12,0.5,1.7,0.4,
12/8/2018,2018,12,0.5,1.7,0.4,
12/9/2018,2018,12,0.5,1.7,0.4,
12/10/2018,2018,12,0.5,1.7,0.4,
12/11/2018,2018,12,0.3,1.6,0.3,
12/12/2018,2018,12,0.3,1.6,0.3,
12/13/2018,2018,12,0.3,1.6,0.3,
12/14/2018,2018,12,0.3,1.6,0.3,
12/15/2018,2018,12,0.3,1.6,0.3,
12/16/2018,2018,12,0.3,1.6,0.3,
12/17/2018,2018,12,0.3,1.6,0.3,
12/18/2018,2018,12,0.3,1.6,0.3,
12/19/2018,2018,12,0.3,1.6,0.4,
12/20/2018,2018,12,0.3,1.6,0.4,
12/21/2018,2018,12,0.3,1.6,0.4,
12/22/2018,2018,12,0.3,1.6,0.4,
12/23/2018,2018,12,0.3,1.6,0.4,
12/24/2018,2018,12,0.3,1.6,0.4,
12/25/2018,2018,12,0.3,1.6,0.4,
12/26/2018,2018,12,0.3,1.6,0.4,
12/27/2018,2018,12,0.2,1.4,0.48,
12/28/2018,2018,12,0.2,1.4,0.48,
12/29/2018,2018,12,0.2,1.4,0.48,
12/30/2018,2018,12,0.2,1.4,0.48,
12/31/2018,2018,12,0.2,1.4,0.48,
1/1/2019,2019,1,0.3,1.2,0.3,
1/2/2019,2019,1,0.3,1.2,0.3,
1/3/2019,2019,1,0.3,1.2,0.3,
1/4/2019,2019,1,0.3,1.2,0.3,
1/5/2019,2019,1,0.3,1.2,0.3,
1/6/2019,2019,1,0.3,1.2,0.3,
1/7/2019,2019,1,0.3,1.2,0.3,
1/8/2019,2019,1,0.3,1.2,0.3,
1/9/2019,2019,1,0.3,1.7,0.3,
1/10/2019,2019,1,0.3,1.7,0.3,
1/11/2019,2019,1,0.3,1.7,0.3,
1/12/2019,2019,1,0.3,1.7,0.3,
1/13/2019,2019,1,0.3,1.7,0.3,
1/14/2019,2019,1,0.3,1.7,0.3,
1/15/2019,2019,1,0.3,1.7,0.3,
1/16/2019,2019,1,0.3,1.7,0.3,
1/17/2019,2019,1,0.1,0.9,0.3,
1/18/2019,2019,1,0.1,0.9,0.3,
1/19/2019,2019,1,0.1,0.9,0.3,
1/20/2019,2019,1,0.1,0.9,0.3,
1/21/2019,2019,1,0.1,0.9,0.3,
1/22/2019,2019,1,0.1,0.9,0.3,
1/23/2019,2019,1,0.1,0.9,0.3,
1/24/2019,2019,1,0.1,0.9,0.3,
1/25/2019,2019,1,0.2,0.8,0.3,
1/26/2019,2019,1,0.2,0.8,0.3,
1/27/2019,2019,1,0.2,0.8,0.3,
1/28/2019,2019,1,0.2,0.8,0.3,
1/29/2019,2019,1,0.2,0.8,0.3,
1/30/2019,2019,1,0.2,0.8,0.3,
1/31/2019,2019,1,0.2,0.8,0.3,
2/1/2019,2019,2,0.2,0.8,0.3,
2/2/2019,2019,2,0.1,0.8,0.3,
2/3/2019,2019,2,0.1,0.8,0.3,
2/4/2019,2019,2,0.1,0.8,0.3,
2/5/2019,2019,2,0.1,0.8,0.3,
2/6/2019,2019,2,0.1,0.8,0.3,
2/7/2019,2019,2,0.1,0.8,0.3,
2/8/2019,2019,2,0.1,0.8,0.3,
2/9/2019,2019,2,0.1,0.8,0.3,
2/10/2019,2019,2,0.3,1.4,0.3,
2/11/2019,2019,2,0.3,1.4,0.3,
2/12/2019,2019,2,0.3,1.4,0.3,
2/13/2019,2019,2,0.3,1.4,0.3,
2/14/2019,2019,2,0.3,1.4,0.3,
2/15/2019,2019,2,0.3,1.4,0.3,
2/16/2019,2019,2,0.3,1.4,0.3,
2/17/2019,2019,2,0.3,1.4,0.3,
2/18/2019,2019,2,0.3,1.2,0.3,
2/19/2019,2019,2,0.3,1.2,0.3,
2/20/2019,2019,2,0.3,1.2,0.3,
2/21/2019,2019,2,0.3,1.2,0.3,
2/22/2019,2019,2,0.3,1.2,0.3,
2/23/2019,2019,2,0.3,1.2,0.3,
2/24/2019,2019,2,0.3,1.2,0.3,
2/25/2019,2019,2,0.3,1.2,0.3,
2/26/2019,2019,2,0.1,1,0.2,
2/27/2019,2019,2,0.1,1,0.2,
2/28/2019,2019,2,0.1,1,0.2,
3/1/2019,2019,3,0.1,1,0.2,
3/2/2019,2019,3,0.1,1,0.2,
3/3/2019,2019,3,0.1,1,0.2,
3/4/2019,2019,3,0.1,1,0.2,
3/5/2019,2019,3,0.1,1,0.2,
3/6/2019,2019,3,0.2,1.1,0.3,
3/7/2019,2019,3,0.2,1.1,0.3,
3/8/2019,2019,3,0.2,1.1,0.3,
3/9/2019,2019,3,0.2,1.1,0.3,
3/10/2019,2019,3,0.2,1.1,0.3,
3/11/2019,2019,3,0.2,1.1,0.3,
3/12/2019,2019,3,0.2,1.1,0.3,
3/13/2019,2019,3,0.2,1.1,0.3,
3/14/2019,2019,3,0.1,1,0.2,
3/15/2019,2019,3,0.1,1,0.2,
3/16/2019,2019,3,0.1,1,0.2,
3/17/2019,2019,3,0.1,1,0.2,
3/18/2019,2019,3,0.1,1,0.2,
3/19/2019,2019,3,0.1,1,0.2,
3/20/2019,2019,3,0.1,1,0.2,
3/21/2019,2019,3,0.1,1,0.2,
3/22/2019,2019,3,0.1,0.8,0.3,
3/23/2019,2019,3,0.1,0.8,0.3,
3/24/2019,2019,3,0.1,0.8,0.3,
3/25/2019,2019,3,0.1,0.8,0.3,
3/26/2019,2019,3,0.1,0.8,0.3,
3/27/2019,2019,3,0.1,0.8,0.3,
3/28/2019,2019,3,0.1,0.8,0.3,
3/29/2019,2019,3,0.1,0.8,0.3,
3/30/2019,2019,3,0.3,0.9,0.3,
3/31/2019,2019,3,0.3,0.9,0.3,
4/1/2019,2019,4,0.3,0.9,0.3,
4/2/2019,2019,4,0.3,0.9,0.3,
4/3/2019,2019,4,0.3,0.9,0.3,
4/4/2019,2019,4,0.3,0.9,0.3,
4/5/2019,2019,4,0.3,0.9,0.3,
4/6/2019,2019,4,0.3,0.9,0.3,
4/7/2019,2019,4,0.2,0.9,0.2,
4/8/2019,2019,4,0.2,0.9,0.2,
4/9/2019,2019,4,0.2,0.9,0.2,
4/10/2019,2019,4,0.2,0.9,0.2,
4/11/2019,2019,4,0.2,0.9,0.2,
4/12/2019,2019,4,0.2,0.9,0.2,
4/13/2019,2019,4,0.2,0.9,0.2,
4/14/2019,2019,4,0.2,0.9,0.2,
4/15/2019,2019,4,0.3,1,0.3,
4/16/2019,2019,4,0.3,1,0.3,
4/17/2019,2019,4,0.3,1,0.3,
4/18/2019,2019,4,0.3,1,0.3,
4/19/2019,2019,4,0.3,1,0.3,
4/20/2019,2019,4,0.3,1,0.3,
4/21/2019,2019,4,0.3,1,0.3,
4/22/2019,2019,4,0.3,1,0.3,
4/23/2019,2019,4,0.4,0.6,0.2,
4/24/2019,2019,4,0.4,0.6,0.2,
4/25/2019,2019,4,0.4,0.6,0.2,
4/26/2019,2019,4,0.4,0.6,0.2,
4/27/2019,2019,4,0.4,0.6,0.2,
4/28/2019,2019,4,0.4,0.6,0.2,
4/29/2019,2019,4,0.4,0.6,0.2,
4/30/2019,2019,4,0.4,0.6,0.2,
5/1/2019,2019,5,0.2,0.6,0.2,
5/2/2019,2019,5,0.2,0.6,0.2,
5/3/2019,2019,5,0.2,0.6,0.2,
5/4/2019,2019,5,0.2,0.6,0.2,
5/5/2019,2019,5,0.2,0.6,0.2,
5/6/2019,2019,5,0.2,0.6,0.2,
5/7/2019,2019,5,0.2,0.6,0.2,
5/8/2019,2019,5,0.2,0.6,0.2,
5/9/2019,2019,5,0.2,0.8,0.2,
5/10/2019,2019,5,0.2,0.8,0.2,
5/11/2019,2019,5,0.2,0.8,0.2,
5/12/2019,2019,5,0.2,0.8,0.2,
5/13/2019,2019,5,0.2,0.8,0.2,
5/14/2019,2019,5,0.2,0.8,0.2,
5/15/2019,2019,5,0.2,0.8,0.2,
5/16/2019,2019,5,0.2,0.8,0.2,
5/17/2019,2019,5,0.3,0.8,0.3,
5/18/2019,2019,5,0.3,0.8,0.3,
5/19/2019,2019,5,0.3,0.8,0.3,
5/20/2019,2019,5,0.3,0.8,0.3,
5/21/2019,2019,5,0.3,0.8,0.3,
5/22/2019,2019,5,0.3,0.8,0.3,
5/23/2019,2019,5,0.3,0.8,0.3,
5/24/2019,2019,5,0.3,0.8,0.3,
5/25/2019,2019,5,0.6,0.5,0.2,
5/26/2019,2019,5,0.6,0.5,0.2,
5/27/2019,2019,5,0.6,0.5,0.2,
